Data/tokenizer loaded in 0.1s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.4s

step 00000 (0.0%) | loss: 9.011353 | lrm: 1.00 | dt: 361ms | tok/sec: 22,674 | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.060618 | lrm: 1.00 | dt: 346ms | tok/sec: 23,663 | epoch: 1 | remaining: 300s    
step 00002 (0.1%) | loss: 8.737656 | lrm: 1.00 | dt: 332ms | tok/sec: 24,672 | epoch: 1 | remaining: 299s    
step 00003 (0.2%) | loss: 8.512470 | lrm: 1.00 | dt: 332ms | tok/sec: 24,659 | epoch: 1 | remaining: 299s    
step 00004 (0.3%) | loss: 8.347542 | lrm: 1.00 | dt: 337ms | tok/sec: 24,344 | epoch: 1 | remaining: 299s    
step 00005 (0.4%) | loss: 8.207867 | lrm: 1.00 | dt: 331ms | tok/sec: 24,738 | epoch: 1 | remaining: 298s    
step 00006 (0.6%) | loss: 8.126261 | lrm: 1.00 | dt: 332ms | tok/sec: 24,708 | epoch: 1 | remaining: 298s    
step 00007 (0.7%) | loss: 8.043818 | lrm: 1.00 | dt: 340ms | tok/sec: 24,121 | epoch: 1 | remaining: 298s    
step 00008 (0.8%) | loss: 7.977145 | lrm: 1.00 | dt: 335ms | tok/sec: 24,456 | epoch: 1 | remaining: 297s    
step 00009 (0.9%) | loss: 7.920041 | lrm: 1.00 | dt: 332ms | tok/sec: 24,704 | epoch: 1 | remaining: 297s    
step 00010 (1.0%) | loss: 7.893721 | lrm: 1.00 | dt: 332ms | tok/sec: 24,658 | epoch: 1 | remaining: 297s    
step 00011 (1.1%) | loss: 7.846184 | lrm: 1.00 | dt: 331ms | tok/sec: 24,753 | epoch: 1 | remaining: 296s    
step 00012 (1.2%) | loss: 7.819949 | lrm: 1.00 | dt: 330ms | tok/sec: 24,792 | epoch: 1 | remaining: 296s    
step 00013 (1.3%) | loss: 7.793466 | lrm: 1.00 | dt: 332ms | tok/sec: 24,704 | epoch: 1 | remaining: 296s    
step 00014 (1.4%) | loss: 7.782838 | lrm: 1.00 | dt: 332ms | tok/sec: 24,682 | epoch: 1 | remaining: 295s    
step 00015 (1.6%) | loss: 7.745561 | lrm: 1.00 | dt: 342ms | tok/sec: 23,984 | epoch: 1 | remaining: 295s    
step 00016 (1.7%) | loss: 7.722803 | lrm: 1.00 | dt: 331ms | tok/sec: 24,723 | epoch: 1 | remaining: 295s    
