Data/tokenizer loaded in 0.1s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.4s

step 00000 (0.0%) | loss: 9.011353 | lrm: 1.00 | dt: 363ms | tok/sec: 22,570 | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.060462 | lrm: 1.00 | dt: 346ms | tok/sec: 23,704 | epoch: 1 | remaining: 300s    
step 00002 (0.1%) | loss: 8.735603 | lrm: 1.00 | dt: 332ms | tok/sec: 24,643 | epoch: 1 | remaining: 299s    
step 00003 (0.2%) | loss: 8.511214 | lrm: 1.00 | dt: 333ms | tok/sec: 24,635 | epoch: 1 | remaining: 299s    
step 00004 (0.3%) | loss: 8.347265 | lrm: 1.00 | dt: 333ms | tok/sec: 24,614 | epoch: 1 | remaining: 299s    
step 00005 (0.4%) | loss: 8.207960 | lrm: 1.00 | dt: 331ms | tok/sec: 24,741 | epoch: 1 | remaining: 298s    
step 00006 (0.6%) | loss: 8.122058 | lrm: 1.00 | dt: 332ms | tok/sec: 24,706 | epoch: 1 | remaining: 298s    
step 00007 (0.7%) | loss: 8.037437 | lrm: 1.00 | dt: 332ms | tok/sec: 24,672 | epoch: 1 | remaining: 298s    
step 00008 (0.8%) | loss: 7.972090 | lrm: 1.00 | dt: 331ms | tok/sec: 24,721 | epoch: 1 | remaining: 297s    
step 00009 (0.9%) | loss: 7.919953 | lrm: 1.00 | dt: 332ms | tok/sec: 24,638 | epoch: 1 | remaining: 297s    
step 00010 (1.0%) | loss: 7.898186 | lrm: 1.00 | dt: 330ms | tok/sec: 24,792 | epoch: 1 | remaining: 297s    
step 00011 (1.1%) | loss: 7.856691 | lrm: 1.00 | dt: 331ms | tok/sec: 24,747 | epoch: 1 | remaining: 296s    
step 00012 (1.2%) | loss: 7.830499 | lrm: 1.00 | dt: 332ms | tok/sec: 24,644 | epoch: 1 | remaining: 296s    
step 00013 (1.3%) | loss: 7.806334 | lrm: 1.00 | dt: 331ms | tok/sec: 24,714 | epoch: 1 | remaining: 296s    
step 00014 (1.4%) | loss: 7.794691 | lrm: 1.00 | dt: 332ms | tok/sec: 24,703 | epoch: 1 | remaining: 295s    
step 00015 (1.6%) | loss: 7.760616 | lrm: 1.00 | dt: 343ms | tok/sec: 23,880 | epoch: 1 | remaining: 295s    
step 00016 (1.7%) | loss: 7.739912 | lrm: 1.00 | dt: 332ms | tok/sec: 24,679 | epoch: 1 | remaining: 295s    
step 00017 (1.8%) | loss: 7.725169 | lrm: 1.00 | dt: 331ms | tok/sec: 24,741 | epoch: 1 | remaining: 294s    
step 00018 (1.9%) | loss: 7.696130 | lrm: 1.00 | dt: 334ms | tok/sec: 24,521 | epoch: 1 | remaining: 294s    
step 00019 (2.0%) | loss: 7.678430 | lrm: 1.00 | dt: 335ms | tok/sec: 24,485 | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 7.664623 | lrm: 1.00 | dt: 332ms | tok/sec: 24,684 | epoch: 1 | remaining: 293s    
step 00021 (2.2%) | loss: 7.649027 | lrm: 1.00 | dt: 331ms | tok/sec: 24,724 | epoch: 1 | remaining: 293s    
step 00022 (2.3%) | loss: 7.630590 | lrm: 1.00 | dt: 333ms | tok/sec: 24,609 | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 7.629295 | lrm: 1.00 | dt: 332ms | tok/sec: 24,668 | epoch: 1 | remaining: 292s    
step 00024 (2.6%) | loss: 7.621511 | lrm: 1.00 | dt: 334ms | tok/sec: 24,557 | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 7.605382 | lrm: 1.00 | dt: 332ms | tok/sec: 24,672 | epoch: 1 | remaining: 292s    
step 00026 (2.8%) | loss: 7.586564 | lrm: 1.00 | dt: 332ms | tok/sec: 24,676 | epoch: 1 | remaining: 291s    
step 00027 (2.9%) | loss: 7.571888 | lrm: 1.00 | dt: 338ms | tok/sec: 24,255 | epoch: 1 | remaining: 291s    
step 00028 (3.0%) | loss: 7.551140 | lrm: 1.00 | dt: 330ms | tok/sec: 24,788 | epoch: 1 | remaining: 291s    
step 00029 (3.1%) | loss: 7.542204 | lrm: 1.00 | dt: 332ms | tok/sec: 24,678 | epoch: 1 | remaining: 290s    
step 00030 (3.2%) | loss: 7.536926 | lrm: 1.00 | dt: 332ms | tok/sec: 24,704 | epoch: 1 | remaining: 290s    
step 00031 (3.3%) | loss: 7.529191 | lrm: 1.00 | dt: 331ms | tok/sec: 24,713 | epoch: 1 | remaining: 290s    
step 00032 (3.4%) | loss: 7.527515 | lrm: 1.00 | dt: 332ms | tok/sec: 24,699 | epoch: 1 | remaining: 289s    
step 00033 (3.6%) | loss: 7.511330 | lrm: 1.00 | dt: 333ms | tok/sec: 24,626 | epoch: 1 | remaining: 289s    
step 00034 (3.7%) | loss: 7.495830 | lrm: 1.00 | dt: 333ms | tok/sec: 24,635 | epoch: 1 | remaining: 289s    
step 00035 (3.8%) | loss: 7.473524 | lrm: 1.00 | dt: 332ms | tok/sec: 24,677 | epoch: 1 | remaining: 288s    
step 00036 (3.9%) | loss: 7.450933 | lrm: 1.00 | dt: 331ms | tok/sec: 24,751 | epoch: 1 | remaining: 288s    
step 00037 (4.0%) | loss: 7.440971 | lrm: 1.00 | dt: 339ms | tok/sec: 24,198 | epoch: 1 | remaining: 288s    
step 00038 (4.1%) | loss: 7.430003 | lrm: 1.00 | dt: 331ms | tok/sec: 24,745 | epoch: 1 | remaining: 287s    
step 00039 (4.2%) | loss: 7.424549 | lrm: 1.00 | dt: 333ms | tok/sec: 24,624 | epoch: 1 | remaining: 287s    
step 00040 (4.3%) | loss: 7.415205 | lrm: 1.00 | dt: 333ms | tok/sec: 24,596 | epoch: 1 | remaining: 287s    
step 00041 (4.4%) | loss: 7.406995 | lrm: 1.00 | dt: 333ms | tok/sec: 24,609 | epoch: 1 | remaining: 286s    
step 00042 (4.6%) | loss: 7.392508 | lrm: 1.00 | dt: 332ms | tok/sec: 24,660 | epoch: 1 | remaining: 286s    
step 00043 (4.7%) | loss: 7.378345 | lrm: 1.00 | dt: 332ms | tok/sec: 24,688 | epoch: 1 | remaining: 286s    
