Data/tokenizer loaded in 0.1s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.4s

step 00000 (0.0%) | loss: 9.011353 | lrm: 1.00 | dt: 365ms | tok/sec: 22,453 | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.060530 | lrm: 1.00 | dt: 346ms | tok/sec: 23,653 | epoch: 1 | remaining: 300s    
step 00002 (0.1%) | loss: 8.735547 | lrm: 1.00 | dt: 332ms | tok/sec: 24,679 | epoch: 1 | remaining: 299s    
step 00003 (0.2%) | loss: 8.511429 | lrm: 1.00 | dt: 333ms | tok/sec: 24,584 | epoch: 1 | remaining: 299s    
step 00004 (0.3%) | loss: 8.349748 | lrm: 1.00 | dt: 333ms | tok/sec: 24,616 | epoch: 1 | remaining: 299s    
step 00005 (0.4%) | loss: 8.208411 | lrm: 1.00 | dt: 332ms | tok/sec: 24,694 | epoch: 1 | remaining: 298s    
step 00006 (0.6%) | loss: 8.122640 | lrm: 1.00 | dt: 332ms | tok/sec: 24,680 | epoch: 1 | remaining: 298s    
step 00007 (0.7%) | loss: 8.035291 | lrm: 1.00 | dt: 332ms | tok/sec: 24,704 | epoch: 1 | remaining: 298s    
step 00008 (0.8%) | loss: 7.965699 | lrm: 1.00 | dt: 332ms | tok/sec: 24,690 | epoch: 1 | remaining: 297s    
step 00009 (0.9%) | loss: 7.912266 | lrm: 1.00 | dt: 332ms | tok/sec: 24,655 | epoch: 1 | remaining: 297s    
step 00010 (1.0%) | loss: 7.886815 | lrm: 1.00 | dt: 332ms | tok/sec: 24,690 | epoch: 1 | remaining: 297s    
step 00011 (1.1%) | loss: 7.839749 | lrm: 1.00 | dt: 332ms | tok/sec: 24,677 | epoch: 1 | remaining: 296s    
step 00012 (1.2%) | loss: 7.814737 | lrm: 1.00 | dt: 332ms | tok/sec: 24,670 | epoch: 1 | remaining: 296s    
step 00013 (1.3%) | loss: 7.790155 | lrm: 1.00 | dt: 332ms | tok/sec: 24,670 | epoch: 1 | remaining: 296s    
step 00014 (1.4%) | loss: 7.777248 | lrm: 1.00 | dt: 334ms | tok/sec: 24,526 | epoch: 1 | remaining: 295s    
